,SensorId, TimeStamp (s), AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),Class
51334,4,27.67,0.03059639,-0.7830562,-0.76284617,11.53956699,-1.71931946,-3.07333255,-24.14498711,-24.26191139,-76.49810028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51335,1,27.67,0.80522138,-0.52459949,-0.29496115,16.43580437,1.09256649,55.79983139,-24.78807259,10.64016342,-115.9894791,-30.06487465,52.17733765,-23.51708221,0.87242246,0.14150082,-0.46327028,0.06509586,0.0068921,-0.02095727,0.00765205,0
51336,3,27.67,0.41482601,-0.90497702,0.17462504,-1.49397159,2.11925888,17.16057587,-13.18327999,36.83133698,-70.62262726,10.44887924,25.77496147,-5.46603727,0.96868771,-0.09925332,-0.21762539,0.06657392,-0.00394091,0.00674934,0.00891333,0
51337,4,27.68,0.02475873,-0.79049987,-0.75776464,10.77021408,-3.07941532,-3.32594013,-23.79421234,-24.32037354,-76.6734848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51338,1,27.68,0.79689592,-0.52767134,-0.28064424,16.15235519,1.03748548,55.38479614,-24.96346092,10.37708282,-116.2525559,-29.5262413,51.59908295,-23.02522087,0.8752197,0.14081138,-0.45817783,0.06508371,0.00982753,-0.00794848,0.00248885,0
51339,3,27.68,0.40575883,-0.90452802,0.16744277,-1.10590518,2.79506445,17.24207306,-13.5925169,36.83133698,-70.65185547,10.43468571,25.60040283,-5.47153616,0.96904016,-0.09910395,-0.21615008,0.06647465,0.00241507,-0.00044263,0.00734739,0
51340,1,27.69,0.78367722,-0.52932078,-0.27969927,15.86507988,2.40667081,55.62753677,-24.96346092,10.37708282,-116.2525559,-29.04779625,51.10454559,-22.61496925,0.8776179,0.13999248,-0.45380795,0.06517164,0.01705838,-0.00827672,-0.00573101,0
51341,3,27.69,0.4018234,-0.90393603,0.18076175,-2.08783078,2.65810847,18.97373581,-13.5925169,36.83133698,-70.65185547,10.61632633,25.33656311,-5.3489151,0.96946716,-0.10035118,-0.21391605,0.06559641,0.00317564,0.01214133,0.00551889,0
51342,3,27.7,0.36400118,-0.89548397,0.18603566,-1.53711426,2.62268806,19.20186043,-13.76790428,36.7436409,-70.9733963,10.59508038,25.14313126,-5.36104298,0.96985281,-0.10015137,-0.21227762,0.06552461,0.03731208,0.01506333,-0.00329147,0
51343,4,27.71,0.01657024,-0.78510666,-0.73018998,10.42856598,-4.56211281,-4.49734974,-24.02806091,-25.34346581,-76.64425659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51344,3,27.71,0.37869969,-0.92140615,0.17277381,-0.8288976,2.76870441,20.61559105,-13.38789845,36.33440399,-70.56416321,10.58046055,24.93549919,-5.37422466,0.97025645,-0.10000566,-0.21051343,0.06546453,0.01872459,0.00167892,0.02062942,0
51345,4,27.72,0.02186316,-0.78056943,-0.73213828,10.44521618,-4.32742214,-5.15650415,-24.17421722,-24.96346092,-76.93656921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51346,3,27.72,0.40785682,-0.9084397,0.17052722,-1.03918016,4.48768568,22.27436829,-13.8555975,36.15901566,-70.50569916,10.56968021,24.70834351,-5.37224722,0.97069901,-0.09985961,-0.20859382,0.06526973,-0.01360225,-0.00061729,0.00519737,0
51347,4,27.73,0.03348019,-0.77604091,-0.72011173,10.63687992,-3.85755444,-5.39633369,-24.17421722,-24.96346092,-76.93656921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51348,3,27.73,0.44551209,-0.93392283,0.15461683,-1.21813083,2.87219834,20.58049202,-13.94329166,36.53902435,-70.62262726,10.55174828,24.50086594,-5.38420391,0.9710992,-0.09968217,-0.20683238,0.06519393,-0.05534466,-0.01673951,0.0279732,0
51349,4,27.74,0.04256727,-0.77441353,-0.70977277,10.96678638,-2.99851418,-5.14343834,-24.26191139,-24.4080677,-76.43963623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51350,1,27.74,0.76340312,-0.56433362,-0.2577967,16.73631096,12.143713,60.26853561,-25.63577843,9.52937698,-115.4925461,-26.50815201,48.60249329,-20.33594513,0.88984132,0.13495846,-0.4311685,0.06373651,0.01076041,0.00210111,-0.01285153,0
51351,2,27.74,-0.35963732,-0.95573872,-0.10323766,-1.37448978,-6.40286779,-16.71181488,-57.61473083,-7.80473518,-93.48143768,1.33237875,-26.73823166,7.31610823,0.97068137,-0.02604026,0.23001505,-0.06475147,0.05277466,-0.01656299,0.00194344,0
51352,4,27.75,0.04376358,-0.77126592,-0.69966513,12.2277298,-3.26006293,-4.80885363,-24.11575508,-24.81730461,-76.38117218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51353,1,27.75,0.7574755,-0.57604706,-0.25213963,17.33577156,12.7934742,60.4608345,-26.62964058,8.94475269,-115.375618,-25.94552994,48.08974457,-19.81938362,0.89238226,0.13361859,-0.42640951,0.06304783,0.01123893,0.00413694,-0.00992222,0
51354,2,27.75,-0.34787875,-0.95135456,-0.11054938,-2.14325809,-5.0063343,-17.17644501,-57.26395798,-7.27857351,-93.39374542,1.33114231,-26.57167053,7.247931,0.97105545,-0.02580742,0.22861952,-0.06417625,0.04316952,-0.02441968,-0.00102635,0
51355,4,27.76,0.04285477,-0.77426332,-0.6943984,12.98139858,-4.40051126,-4.58412266,-24.49576187,-24.26191139,-76.38117218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51356,1,27.76,0.75358415,-0.58775979,-0.24289578,16.60551262,12.45473003,60.54042053,-26.89272118,9.29552746,-115.3171539,-25.40557289,47.57186127,-19.31921387,0.89488691,0.13234425,-0.42163327,0.06235345,0.00958643,0.00973655,-0.00661528,0
51357,2,27.76,-0.31964609,-0.94432318,-0.10805856,-3.0963068,-5.02870989,-18.1276989,-57.26395798,-7.27857351,-93.39374542,1.05822062,-26.4507637,7.27716017,0.97133988,-0.02349,0.22774068,-0.06388514,0.01663082,-0.02158399,-0.00511176,0
51358,4,27.77,0.04056413,-0.77639782,-0.69863772,13.38309956,-5.90552807,-4.25379229,-24.72961044,-26.86348915,-76.32270813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51359,1,27.77,0.75774539,-0.59626567,-0.24160206,16.40221024,11.3746891,60.91745377,-27.15580177,9.47091484,-115.0248489,-24.88929749,47.04349518,-18.84373474,0.89736611,0.13112678,-0.41680866,0.06172986,-0.00041967,0.00777658,-0.00662971,0
51360,2,27.77,-0.29455465,-0.94275081,-0.10776337,-1.5992471,-5.74770212,-19.02618599,-57.26395798,-7.33703566,-93.15989685,1.06578982,-26.26674843,7.1972928,0.97174895,-0.0233007,0.22619221,-0.06323164,-0.00622406,-0.01842432,-0.00396411,0
51361,4,27.78,0.03717618,-0.77240306,-0.69706321,14.08999729,-7.85622835,-4.06030178,-24.72961044,-26.86348915,-76.32270813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51362,1,27.78,0.75339925,-0.60190201,-0.23651846,16.47160149,11.4273901,61.19564438,-27.27272606,8.71090317,-114.4986801,-24.29060745,46.61098099,-18.32392883,0.89965105,0.12917526,-0.41261005,0.0607852,-0.00187985,0.00944242,-0.00938006,0
51363,3,27.78,0.4005881,-0.91050559,0.20460868,-2.09087181,2.86475039,21.30631638,-14.11867905,35.72055054,-70.62262726,10.1741724,23.20660973,-5.58302498,0.97367889,-0.09651163,-0.19587424,0.06533197,-0.03037373,0.03761709,-0.00399947,0
51364,2,27.78,-0.28344882,-0.95411217,-0.10052408,-0.2088462,-6.10335398,-19.93671799,-57.67319489,-7.8631978,-93.36450958,1.08925772,-26.073946,7.11040449,0.97217298,-0.02323019,0.22456114,-0.0625492,-0.01261186,-0.01027619,0.00664818,0
51365,4,27.79,0.03950921,-0.76895344,-0.69976056,15.14793873,-9.32110977,-4.00507545,-23.61882401,-26.89272118,-76.61502075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51366,1,27.79,0.73902452,-0.60617054,-0.24361911,17.10235023,11.0523634,61.31546402,-27.27272606,8.71090317,-114.4986801,-23.7918148,46.07151413,-17.87451363,0.9020952,0.12790935,-0.40772283,0.06021254,0.00708948,-0.00178489,-0.01429319,0
51367,3,27.79,0.38699737,-0.91027564,0.19525743,-2.50497675,1.61263335,21.78978157,-14.14791012,35.66208649,-70.68108368,10.33345699,23.07247353,-5.54621696,0.9738034,-0.09776795,-0.19467291,0.06519963,-0.01991239,0.02775918,-0.00517078,0
51368,2,27.79,-0.27612448,-0.95848292,-0.11013865,0.23600656,-5.0702095,-20.87312698,-57.5562706,-7.60011673,-93.39374542,1.11397684,-25.87080574,7.03333902,0.97260845,-0.0231868,0.22283909,-0.0619515,-0.01589141,-0.01975247,0.01161227,0
51369,1,27.8,0.72051746,-0.61482495,-0.23643202,17.09952545,9.88815403,61.25543594,-27.33119011,9.26629639,-114.0017548,-23.31581116,45.52605438,-17.45208549,0.90449947,0.12668373,-0.40282077,0.05972887,0.01935209,0.00220008,-0.01451647,0
51370,4,27.8,0.04039848,-0.76860505,-0.68981206,15.74303532,-10.56178951,-4.00561285,-23.79421234,-27.15580177,-76.70272064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51371,3,27.8,0.36707512,-0.92785072,0.17364907,-3.87832236,-0.1499038,23.04330063,-14.14791012,35.66208649,-70.68108368,10.27574158,22.84644318,-5.59498024,0.97422361,-0.09730146,-0.19273955,0.06536216,-0.00305284,0.00430998,0.01204844,0
51372,2,27.8,-0.29337364,-0.95666534,-0.10652963,1.28797722,-5.08137655,-21.61865807,-57.5562706,-7.60011673,-93.39374542,1.14972067,-25.66018867,6.95385504,0.97305405,-0.02323107,0.22104745,-0.06135327,0.00408091,-0.01688131,0.00519419,0
51373,1,27.81,0.71012509,-0.62441283,-0.21212222,17.30455971,11.74919891,61.99686432,-27.65273285,8.65244102,-114.1479111,-22.82735634,44.97724152,-17.01198006,0.90691739,0.12537381,-0.39785618,0.05910136,0.02346726,0.02309534,-0.0123635,0
51374,4,27.81,0.03757868,-0.77166295,-0.68466997,16.12821579,-9.92236328,-4.03710747,-24.78807259,-25.40192986,-76.64425659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51375,2,27.81,-0.29911402,-0.94895834,-0.09977922,2.56993389,-5.34423018,-22.7890892,-57.32241821,-8.09704781,-93.6568222,1.0436058,-25.59337425,6.91110802,0.9732272,-0.02221441,0.22054486,-0.06078817,0.01125615,-0.0111753,-0.00534586,0
51376,3,27.81,0.35526729,-0.938164,0.18287745,-5.11114979,-1.32344079,24.34105873,-14.41099072,35.25284958,-71.00263214,10.20036983,22.60979271,-5.65881443,0.97466463,-0.09670461,-0.19071268,0.06561833,0.0047239,0.01433183,0.02097994,0
51377,1,27.82,0.71073186,-0.62779689,-0.21483497,17.59827995,12.18625641,62.91020203,-28.14966393,8.59397793,-114.3817596,-22.33952522,44.41854858,-16.57289505,0.90934306,0.1240274,-0.39280656,0.05844352,0.01613276,0.01723584,-0.01778001,0
51378,4,27.82,0.03625907,-0.77226037,-0.69425613,16.31662941,-9.05757141,-4.16495848,-24.55422401,-25.31423569,-76.49810028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51379,2,27.82,-0.30399877,-0.95386833,-0.09686671,2.11963797,-4.61351967,-23.70193863,-57.35165024,-7.89242887,-93.07219696,1.08693814,-25.36163712,6.83311081,0.97370625,-0.022319,0.21856806,-0.06021703,0.01856325,-0.00661872,-0.00247001,0
51380,3,27.82,0.34465268,-0.93106204,0.2013483,-5.38047409,0.2604408,25.54553986,-14.11867905,35.5451622,-70.53492737,10.12779808,22.3583622,-5.70779324,0.97513264,-0.09609982,-0.18857026,0.06574564,0.01156501,0.03371611,0.01243579,0
51381,4,27.83,0.03149519,-0.77720934,-0.70201182,15.44809437,-9.0899086,-4.40863943,-24.55422401,-25.31423569,-76.49810028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51382,3,27.83,0.34634319,-0.93471378,0.20739821,-5.45364475,0.49397296,26.66127586,-14.41099072,35.22361755,-70.50569916,10.05491924,22.09548759,-5.75604486,0.97561568,-0.09548517,-0.18633035,0.06586143,0.00559577,0.0406078,0.01417367,0
51383,4,27.84,0.02535238,-0.78169376,-0.69518358,14.49481583,-9.64221668,-4.50294971,-23.96959877,-25.1973114,-76.96579742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51384,3,27.84,0.34052691,-0.9326157,0.20377803,-6.186234,1.24876404,27.43392181,-14.87869072,34.72668839,-71.00263214,10.15632343,21.71332932,-5.71047926,0.97620177,-0.09616794,-0.18305017,0.06538036,0.00666588,0.03713959,0.01022095,0
51385,4,27.85,0.01773623,-0.78641111,-0.66310555,13.32629871,-9.9224453,-4.37827444,-24.52499199,-25.13884735,-77.25811005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51386,3,27.85,0.35360074,-0.94347918,0.16921017,-7.14076948,0.39963138,27.22541809,-14.87869072,34.72668839,-71.00263214,10.06620216,21.44517136,-5.76120281,0.97669411,-0.09540453,-0.18077037,0.06548904,-0.01242063,0.00134664,0.01843515,0
51387,4,27.86,0.0139944,-0.78456444,-0.65600866,12.23538876,-8.82526588,-4.09051657,-25.37269783,-25.43115997,-77.34580231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51388,3,27.86,0.37585479,-0.94569552,0.17031643,-7.51787519,0.00449377,26.71355438,-14.2648344,34.93130493,-70.88570404,9.97162342,21.1826973,-5.81467676,0.97717321,-0.09460577,-0.17853872,0.06562164,-0.03902111,0.00363097,0.01811818,0
51389,1,27.87,0.68000376,-0.67386502,-0.17413068,17.62804604,11.52409077,65.48040009,-29.69891739,6.48933077,-113.6509781,-19.77508736,41.66736984,-14.34281826,0.92115593,0.11549217,-0.36766776,0.05434903,0.01394199,0.03610879,-0.0127741,0
51390,4,27.87,0.00609536,-0.77996498,-0.65870041,12.867342,-8.0347805,-3.82790971,-25.37269783,-25.43115997,-77.34580231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51391,1,27.88,0.64550966,-0.69150227,-0.18142447,17.68351936,12.51465034,66.12179565,-30.6343174,7.60011673,-113.7386704,-19.05800438,40.71006775,-13.56830406,0.9249472,0.11359985,-0.35896969,0.05204457,0.04006089,0.02409831,-0.00675219,0
51392,4,27.88,0.00772319,-0.77098835,-0.64735651,13.54233265,-8.1917305,-3.63587737,-24.9342289,-26.10347748,-77.05348969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51393,1,27.89,0.63325924,-0.71178913,-0.1798595,19.05975151,12.28662491,67.07168579,-30.83893585,7.54165459,-113.5632858,-18.62086678,40.09208298,-13.19240952,0.92727554,0.11211988,-0.35347864,0.05140229,0.04149533,0.01957685,0.00085472,0
51394,4,27.89,0.01388074,-0.75753379,-0.64680755,14.99771118,-8.32771206,-3.58236885,-24.81730461,-25.25577354,-76.76117706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51395,1,27.9,0.63109726,-0.72952336,-0.18554708,19.1932373,14.1120224,67.88154602,-30.83893585,7.54165459,-113.5632858,-18.17461395,39.46866989,-12.80058384,0.92960632,0.1105689,-0.34791523,0.0506127,0.03602054,0.00932743,0.0095773,0
51396,4,27.9,0.02219453,-0.74656212,-0.64714319,16.82066917,-7.88018036,-3.29925489,-24.64191818,-25.40192986,-76.96579742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51397,1,27.91,0.62507802,-0.74295861,-0.18130933,18.14468193,14.72498989,68.29257202,-31.01432228,7.1324172,-113.2125092,-17.74206924,38.84060287,-12.40900612,0.93190694,0.10907975,-0.3423121,0.04973506,0.03411743,0.00920857,0.01457994,0
51398,4,27.91,0.03235548,-0.74074036,-0.64925307,18.73207664,-7.43603516,-2.79125786,-24.58345413,-25.37269783,-76.96579742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51399,1,27.92,0.61690199,-0.75232393,-0.17866112,16.94752312,14.36316776,68.66893005,-31.71587181,6.84010506,-113.2417374,-17.33254242,38.20595551,-12.02955723,0.9341681,0.1076963,-0.33666879,0.04884344,0.03405898,0.00792606,0.01546948,0
51400,4,27.92,0.03824066,-0.74611431,-0.63919234,20.05959702,-7.18428326,-2.18698668,-24.58345413,-25.37269783,-76.96579742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51401,1,27.93,0.60717684,-0.75583243,-0.18345548,17.1125164,15.14640236,69.4056778,-30.40046692,5.4077754,-113.3878937,-16.88027191,37.17160797,-11.43753624,0.93757731,0.10701326,-0.32756624,0.04687776,0.03375967,-0.00024011,0.00899265,0
51402,4,27.93,0.03783089,-0.75053912,-0.63199198,19.85958481,-6.67988062,-1.38825035,-24.90499878,-25.48962212,-77.22888184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51403,1,27.94,0.60085809,-0.75214934,-0.17345951,16.33332062,15.57112694,70.10181427,-32.3589592,6.46009922,-113.0955811,-16.48607445,36.52139664,-11.05944157,0.93978524,0.10563635,-0.32178065,0.04584856,0.02687756,0.00711003,-0.0055428,0
51404,4,27.94,0.03760518,-0.7687428,-0.62796205,19.08337021,-7.255651,-1.06800258,-24.84653664,-25.78193474,-77.05348969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51405,1,27.95,0.57425714,-0.80735976,-0.17088014,13.27052498,18.80279732,69.37882996,-32.3589592,6.46009922,-113.0955811,-16.10692024,35.88362885,-10.65129852,0.94192666,0.10439852,-0.31606713,0.04446106,0.04658025,0.00292958,0.04076153,0
51406,4,27.95,0.02776139,-0.76331741,-0.62015259,17.0520649,-8.31158733,-1.07855964,-24.64191818,-25.98655319,-77.08272552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51407,1,28.0,0.58404893,-0.78210872,-0.15486436,16.88570023,4.92390442,72.26673889,-33.82051849,6.138556,-112.4817276,-14.60420609,32.88984299,-9.4129982,0.95105857,0.09845067,-0.28985289,0.04219664,-0.00673101,0.00692038,-0.01729553,0
51408,1,28.01,0.58693969,-0.76852226,-0.14492732,14.79783726,2.76185274,72.70481873,-34.3466835,6.02163124,-112.7740402,-14.35689354,32.17923355,-9.22670078,0.95299524,0.09756022,-0.28373435,0.04215561,-0.02054224,0.01578472,-0.03752576,0
51409,1,28.02,0.56120056,-0.76847202,-0.15774997,15.03517151,0.05481595,71.6175766,-34.78514862,6.31394339,-112.3940353,-14.13059616,31.4737339,-9.07909775,0.95485258,0.09671536,-0.27768615,0.0423466,-0.00533309,0.00122749,-0.04664467,0
51410,1,28.03,0.54756856,-0.58933073,-0.13733235,12.07581425,-1.45494115,69.54338074,-35.04823303,6.19701815,-112.744812,-16.17102432,38.36846924,-14.05921364,0.93370557,0.09202569,-0.33915177,0.0685655,0.01822816,0.03464273,-0.21118447,0
51411,1,28.04,0.48880708,-0.94483227,-0.17950398,12.73256493,-2.52209234,66.59309387,-35.74977875,6.16778708,-112.1601868,-15.9578371,37.71122742,-13.9155407,0.93570751,0.09162148,-0.33361128,0.06899678,0.1630218,-0.02258536,0.19188413,0
51412,3,28.04,0.22061101,-0.95811343,0.1357269,-14.3948555,13.60513306,35.97542572,-16.3110199,29.93276787,-71.06109619,8.0358696,15.46042728,-5.89769602,0.98668325,-0.07624272,-0.13042854,0.06026395,0.02226354,-0.00564476,-0.00100398,0
51413,1,28.05,0.49908707,-0.77967358,-0.15386638,15.63449574,-5.53200626,69.95478058,-35.74977875,6.16778708,-112.1601868,-15.73925781,37.01399994,-13.80631828,0.93776816,0.09110545,-0.32775709,0.06975646,0.13678771,0.01247904,0.02119298,0
51414,3,28.05,0.27353737,-0.97013861,0.12824681,-14.52785683,16.06724358,35.71599579,-18.06489372,31.48202324,-71.70417786,7.91453314,15.0844574,-5.79027557,0.98726505,-0.07494176,-0.12732124,0.05899861,-0.03774288,-0.01023773,0.00720654,0
51415,2,28.05,-0.17911904,-0.98218465,-0.06399985,-2.66439271,-1.17148852,-37.39959335,-54.3700676,-10.8155508,-93.6568222,2.35084271,-17.95379639,5.85007238,0.98609358,-0.02819661,0.15476613,-0.05359036,0.01808481,0.00693077,-0.00595786,0
51416,1,28.06,0.48006469,-0.79114163,-0.12571324,16.41794586,-7.97287321,69.85919189,-36.18824768,6.48933077,-112.2771072,-15.5354414,36.31228638,-13.73161983,0.93977505,0.09059788,-0.32188708,0.07073602,0.14656927,0.03901749,0.02589157,0
51417,3,28.06,0.28965122,-0.97813588,0.13959533,-14.30275822,17.14299774,35.57667542,-17.91873741,30.92663002,-71.44110107,7.7975421,14.7085371,-5.67096949,0.98783654,-0.07366946,-0.12421554,0.05764068,-0.06041135,0.0027723,0.0128558,0
51418,2,28.06,-0.1473327,-0.97305095,-0.06009489,-3.22111845,-0.89621186,-37.93215179,-54.07775497,-10.49400711,-93.24758911,2.40744328,-17.45888519,5.76556206,0.98678708,-0.02836892,0.15049891,-0.05288345,-0.00806336,0.00981172,-0.0126245,0
51419,1,28.07,0.47392291,-0.80438584,-0.13253832,16.67674065,-8.99580669,70.71918488,-36.62671661,5.75855017,-111.7801819,-15.33847046,35.59983826,-13.67096138,0.94176143,0.09010451,-0.3159292,0.07180162,0.14321473,0.03060258,0.03061572,0
51420,3,28.07,0.25165972,-0.96871895,0.11933503,-15.81269741,12.63636208,35.44998169,-17.91873741,30.92663002,-71.44110107,7.6545229,14.34046555,-5.59730577,0.98837948,-0.07222844,-0.12115724,0.05665787,-0.02844782,-0.01543477,0.0024628,0
51421,2,28.07,-0.14545196,-0.97222459,-0.06299932,-2.27550912,-0.92813283,-38.46704483,-53.66851807,-10.52323914,-93.83221436,2.38686371,-17.07598114,5.73199224,0.98731184,-0.02799289,0.14721739,-0.05252368,-0.00219207,0.00606755,-0.01525193,0
51422,1,28.08,0.4881731,-0.81134486,-0.12993221,1.99749947,-4.92438602,67.41660309,-37.47442245,6.08009338,-112.3648071,-13.97194099,32.46575546,-10.03717804,0.95232618,0.09205727,-0.28661856,0.04949857,0.11047594,0.02992799,0.02410258,0
51423,3,28.08,0.20785569,-0.95795506,0.11439372,-15.90990734,7.94207573,35.29253387,-18.0356617,30.51739311,-71.38263702,7.49990797,13.98057175,-5.57050848,0.98888493,-0.0707406,-0.11814256,0.05607837,0.00951258,-0.01798331,-0.00899533,0
51424,2,28.08,-0.16860697,-0.98302621,-0.0604747,-1.54607379,-2.41312933,-38.68465805,-53.7269783,-11.25401878,-93.42297363,2.37579131,-16.69192123,5.68176556,0.98783231,-0.02767888,0.14392373,-0.05203244,0.02870405,0.00992061,-0.01046642,0
51425,4,28.09,0.02965346,-0.77448964,-0.58327085,27.61493111,-9.6263628,-0.61398727,-24.78807259,-28.7927494,-75.76731873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51426,3,28.09,0.17699201,-0.95879263,0.11003972,-15.18914318,8.11832428,35.09002304,-17.53873062,28.82198143,-70.65185547,7.13569212,13.24874973,-5.45278978,0.98993492,-0.0672216,-0.11206547,0.05432821,0.03267629,-0.01912766,-0.00964574,0
51427,2,28.09,-0.14933279,-0.98803836,-0.0596543,-2.13673663,-1.91944492,-38.93463898,-53.7269783,-11.25401878,-93.42297363,2.35764647,-16.30506325,5.63736963,0.98834378,-0.02731238,0.14060584,-0.05158209,0.01686078,0.01147045,-0.00459805,0
51428,4,28.1,0.02949307,-0.76994258,-0.57314593,28.52603722,-10.49056339,-0.38759241,-25.05115509,-28.35428238,-76.38117218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51429,3,28.1,0.17853545,-0.97589934,0.10926244,-14.60976601,7.65415287,34.77297211,-18.06489372,30.78047371,-71.0903244,6.99395132,12.89458847,-5.42469788,0.99039018,-0.065846,-0.10908634,0.05377638,0.01986431,-0.01517239,0.00420735,0
51430,2,28.1,-0.12972151,-0.98759061,-0.06857237,-3.06584024,-0.28086397,-39.35972977,-53.52236176,-11.1370945,-93.68605804,2.32749939,-15.91287231,5.61089134,0.98884511,-0.02686377,0.1372412,-0.05127145,0.00410784,0.00290574,-0.00295066,0
51431,4,28.11,0.02653116,-0.7726174,-0.55189484,27.9766407,-10.58190536,-0.13316767,-25.05115509,-28.35428238,-76.38117218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51432,3,28.11,0.18311411,-0.99007118,0.09806974,-14.26724911,6.70917797,33.85652924,-18.38643646,29.87430573,-71.35340118,6.85408401,12.55076122,-5.4040885,0.99081933,-0.064497,-0.10618924,0.05330265,0.00895528,-0.02422735,0.0165543,0
51433,2,28.11,-0.12230691,-0.98555642,-0.06383886,-3.49823451,-0.99450463,-39.66059875,-52.99620056,-11.1370945,-93.86144257,2.3790369,-15.5521841,5.58589077,0.98927736,-0.0271356,0.13411002,-0.05107377,0.0028651,0.00751049,-0.00617408,0
51434,1,28.12,0.47540909,-0.79469377,-0.18629418,16.64300156,-9.16724682,67.54756165,-38.9944458,5.75855017,-111.4878693,-13.18587685,29.68050194,-9.79043102,0.95925808,0.08886853,-0.26297376,0.05264215,0.05433321,-0.03916634,-0.04478452,0
51435,4,28.12,0.02042967,-0.7873975,-0.53172106,28.03928185,-9.54884052,-0.01095079,-24.90499878,-28.44197655,-76.20578766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51436,3,28.12,0.17419584,-0.98287481,0.10576688,-14.56430912,5.14225578,32.56264877,-18.56182289,29.34814262,-71.26570892,6.70864725,12.22176266,-5.39699984,0.99122036,-0.0631168,-0.10341362,0.05295427,0.01238257,-0.0142267,0.00810417,0
51437,2,28.12,-0.1045083,-0.98855132,-0.06661944,-3.56956244,-1.3254801,-39.47146988,-52.32388306,-12.18941784,-93.97837067,2.34451699,-15.15963936,5.54969645,0.98976201,-0.02664026,0.13074324,-0.05067368,-0.00802892,0.00450848,-0.00187271,0
51438,1,28.13,0.47275296,-0.71645343,-0.18244068,0.60423481,-7.87426949,63.9110527,-38.93598175,6.16778708,-111.1955566,-12.6681509,26.7546463,-8.40384388,0.96619993,0.09019464,-0.23719676,0.04539186,0.03504991,-0.0314399,-0.13361476,0
51439,4,28.13,0.01409031,-0.7910924,-0.52909166,27.61837196,-7.91172314,0.02798427,-25.13884735,-28.41274452,-75.85501099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51440,2,28.13,-0.08616214,-0.99939102,-0.06443133,-4.2856555,-0.51662618,-39.89116669,-52.17772675,-12.04326248,-93.18912506,2.30156851,-14.76240349,5.52238655,0.99023789,-0.02608165,0.12733568,-0.05034157,-0.0178743,0.00846619,0.00953696,0
51441,1,28.14,0.44169921,-0.827012,-0.22159089,16.32954979,-9.2538681,62.97999191,-39.52060699,6.19701815,-111.400177,-12.51050472,26.1167469,-8.4046278,0.9675414,0.08939678,-0.23177235,0.04640634,0.03419304,-0.08012269,-0.04718754,0
